Aave-V2, DAI, 1614916530, 0.03905807, 105578021, 0.77949815
Compound-V2, DAI, 1614917150, 0.0986521, 2521666795, 0.85380926
CreamFi-V1, DAI, 1614917150, 0.19763956, 8523719, 0.71055822
Aave-V2, DAI, 1614917150, 0.03907688, 105578027, 0.77987703
Compound-V2, USDC, 1614917150, 0.07158935, 2033818222, 0.82898106
DyDx-V1, DAI, 1614917150, 0.16127081, 78103376, 0.80537
CreamFi-V1, USDC, 1614917150, 0.21735774, 19767719, 0.78943097
Aave-V2, USDT, 1614917150, 0.03613899, 125942700, 0.8116729
Aave-V2, USDC, 1614917150, 0.03756481, 268936637, 0.84427813
Aave-V2, SUSD, 1614917150, 0.9464313, 6325363, 0.98084074
CreamFi-V1, USDT, 1614917150, 0.305401, 6935721, 0.81708026
Aave-V2, TUSD, 1614917150, 0.12024341, 16714391, 0.82015208
Compound-V2, USDT, 1614917150, 0.07068787, 320860246, 0.82815401
CreamFi-V1, BUSD, 1614917150, 0.18556256, 2562109, 0.66225044
Aave-V2, BUSD, 1614917150, 0.09813108, 12056666, 0.80821394
Aave-V2, GUSD, 1614917150, 0.03959449, 6601892, 0.79016056
DyDx-V1, USDC, 1614917150, 0.13895994, 0, Infinity
Aave-V2, DAI, 1614917207, 0.03907688, 105578027, 0.77987703
Compound-V2, DAI, 1614917207, 0.09865217, 2521668857, 0.85380933
Aave-V2, USDC, 1614917207, 0.03756481, 268936637, 0.84427813
DyDx-V1, DAI, 1614917207, 0.16127081, 78103396, 0.80537006
DyDx-V1, USDC, 1614917207, 0.13895994, 0, Infinity
Compound-V2, USDC, 1614917207, 0.07158935, 2033818222, 0.82898106
CreamFi-V1, DAI, 1614917207, 0.19763956, 8523719, 0.71055822
CreamFi-V1, USDT, 1614917207, 0.305401, 6935721, 0.81708026
Compound-V2, USDT, 1614917207, 0.07068787, 320860246, 0.82815401
Aave-V2, BUSD, 1614917207, 0.09813108, 12056666, 0.80821394
Aave-V2, TUSD, 1614917207, 0.12024341, 16714391, 0.82015208
CreamFi-V1, BUSD, 1614917207, 0.18556256, 2562109, 0.66225044
CreamFi-V1, USDC, 1614917207, 0.21735774, 19767719, 0.78943097
Aave-V2, USDT, 1614917207, 0.03613899, 125942700, 0.8116729
Aave-V2, SUSD, 1614917207, 0.9464313, 6325363, 0.98084074
Aave-V2, GUSD, 1614917207, 0.03959449, 6601892, 0.79016056
CreamFi-V1, DAI, 1614917336, 0.19763956, 8523719, 0.71055822
DyDx-V1, DAI, 1614917336, 0.16127081, 78103420, 0.80537013
Compound-V2, DAI, 1614917336, 0.09865217, 2521668857, 0.85380933
Compound-V2, USDC, 1614917336, 0.07158694, 2033825490, 0.82897884
Aave-V2, USDC, 1614917336, 0.03757386, 268936642, 0.84448264
CreamFi-V1, USDC, 1614917336, 0.21735774, 19767719, 0.78943097
DyDx-V1, USDC, 1614917336, 0.13895994, 0, Infinity
Aave-V2, DAI, 1614917336, 0.03907688, 105578027, 0.77987703
Aave-V2, USDT, 1614917336, 0.03617406, 125943663, 0.81246835
Aave-V2, SUSD, 1614917336, 0.9464313, 6325363, 0.98084074
CreamFi-V1, USDT, 1614917336, 0.305401, 6935721, 0.81708026
Compound-V2, USDT, 1614917336, 0.07068787, 320860246, 0.82815401
CreamFi-V1, BUSD, 1614917336, 0.18556256, 2562109, 0.66225044
Aave-V2, TUSD, 1614917336, 0.12024341, 16714391, 0.82015208
Aave-V2, BUSD, 1614917336, 0.09813108, 12056666, 0.80821394
Aave-V2, GUSD, 1614917336, 0.03959449, 6601892, 0.79016056
Compound-V2, DAI, 1614917362, 0.09865217, 2521668857, 0.85380933
DyDx-V1, DAI, 1614917362, 0.16127081, 78103420, 0.80537014
Aave-V2, USDC, 1614917362, 0.03757386, 268936642, 0.84448264
Aave-V2, DAI, 1614917362, 0.03907688, 105578027, 0.77987703
Compound-V2, USDC, 1614917362, 0.07158694, 2033825490, 0.82897884
CreamFi-V1, DAI, 1614917362, 0.19763956, 8523719, 0.71055822
CreamFi-V1, USDC, 1614917362, 0.21735774, 19767719, 0.78943097
Aave-V2, USDT, 1614917362, 0.03617406, 125943663, 0.81246835
Compound-V2, USDT, 1614917362, 0.07068787, 320860246, 0.82815401
CreamFi-V1, USDT, 1614917362, 0.305401, 6935721, 0.81708026
Aave-V2, TUSD, 1614917362, 0.12024341, 16714391, 0.82015208
Aave-V2, BUSD, 1614917362, 0.09813108, 12056666, 0.80821394
CreamFi-V1, BUSD, 1614917362, 0.18556256, 2562109, 0.66225044
Aave-V2, GUSD, 1614917362, 0.03959449, 6601892, 0.79016056
Aave-V2, SUSD, 1614917362, 0.9464313, 6325363, 0.98084074
DyDx-V1, USDC, 1614917362, 0.13895994, 0, Infinity
DyDx-V1, DAI, 1614917378, 0.16127081, 78103438, 0.80537019
Compound-V2, DAI, 1614917378, 0.09865217, 2521668857, 0.85380933
Aave-V2, USDC, 1614917378, 0.03757427, 268936642, 0.84449203
CreamFi-V1, DAI, 1614917378, 0.19763956, 8523719, 0.71055822
Aave-V2, DAI, 1614917378, 0.03907688, 105578027, 0.77987703
Compound-V2, USDC, 1614917378, 0.07158694, 2033825490, 0.82897884
Aave-V2, SUSD, 1614917378, 0.9464313, 6325363, 0.98084074
Aave-V2, USDT, 1614917378, 0.03617406, 125943663, 0.81246835
Compound-V2, USDT, 1614917378, 0.07068787, 320860246, 0.82815401
DyDx-V1, USDC, 1614917378, 0.13895994, 0, Infinity
CreamFi-V1, USDC, 1614917378, 0.21735774, 19767719, 0.78943097
CreamFi-V1, USDT, 1614917378, 0.305401, 6935721, 0.81708026
Aave-V2, BUSD, 1614917378, 0.09813108, 12056666, 0.80821394
Aave-V2, GUSD, 1614917378, 0.03959449, 6601892, 0.79016056
CreamFi-V1, BUSD, 1614917378, 0.18556256, 2562109, 0.66225044
Aave-V2, TUSD, 1614917378, 0.12024341, 16714391, 0.82015208
Aave-V2, DAI, 1614917577, 0.03907688, 105578027, 0.77987703
DyDx-V1, DAI, 1614917577, 0.16127081, 78103484, 0.80537034
Compound-V2, DAI, 1614917577, 0.09865217, 2521668857, 0.85380933
Compound-V2, USDC, 1614917577, 0.07158694, 2033825490, 0.82897884
Aave-V2, USDC, 1614917577, 0.03757427, 268936642, 0.84449203
DyDx-V1, USDC, 1614917577, 0.13895994, 57398342, 0.69479164
CreamFi-V1, USDC, 1614917577, 0.21735774, 19767719, 0.78943097
CreamFi-V1, DAI, 1614917577, 0.19763956, 8523719, 0.71055822
Compound-V2, USDT, 1614917577, 0.07068787, 320860246, 0.82815401
Aave-V2, USDT, 1614917577, 0.03617669, 125943668, 0.81252791
CreamFi-V1, USDT, 1614917577, 0.305401, 6935721, 0.81708026
Aave-V2, SUSD, 1614917577, 0.9464313, 6325363, 0.98084074
Aave-V2, TUSD, 1614917577, 0.12024341, 16714391, 0.82015208
CreamFi-V1, BUSD, 1614917577, 0.18556256, 2562109, 0.66225044
Aave-V2, GUSD, 1614917577, 0.03959449, 6601892, 0.79016056
Aave-V2, BUSD, 1614917577, 0.09813108, 12056666, 0.80821394
Aave-V2, DAI, 1614917626, 0.03907838, 105578027, 0.77990679
DyDx-V1, DAI, 1614917626, 0.16127081, 78103507, 0.80537041
Aave-V2, USDC, 1614917626, 0.03757427, 268936642, 0.84449203
Compound-V2, DAI, 1614917626, 0.09865217, 2521668857, 0.85380933
Compound-V2, USDC, 1614917626, 0.07158839, 2033823407, 0.82898017
CreamFi-V1, DAI, 1614917626, 0.19763956, 8523719, 0.71055822
CreamFi-V1, USDC, 1614917626, 0.21735774, 19767719, 0.78943097
DyDx-V1, USDC, 1614917626, 0.13895994, 57398355, 0.69479172
Compound-V2, USDT, 1614917626, 0.07068787, 320860246, 0.82815401
Aave-V2, SUSD, 1614917626, 0.9464313, 6325363, 0.98084074
Aave-V2, USDT, 1614917626, 0.03617669, 125943668, 0.81252791
Aave-V2, BUSD, 1614917626, 0.09813108, 12056666, 0.80821394
CreamFi-V1, BUSD, 1614917626, 0.18556256, 2562109, 0.66225044
CreamFi-V1, USDT, 1614917626, 0.305401, 6935721, 0.81708026
Aave-V2, GUSD, 1614917626, 0.03959449, 6601892, 0.79016056
Aave-V2, TUSD, 1614917626, 0.12024341, 16714391, 0.82015208
Compound-V2, DAI, 1614917694, 0.09865217, 2521668857, 0.85380933
DyDx-V1, DAI, 1614917694, 0.16127081, 78103518, 0.80537045
Aave-V2, DAI, 1614917694, 0.03907838, 105578027, 0.77990679
DyDx-V1, USDC, 1614917694, 0.13895994, 57398361, 0.69479175
CreamFi-V1, DAI, 1614917694, 0.19763956, 8523719, 0.71055822
CreamFi-V1, USDC, 1614917694, 0.21735774, 19767719, 0.78943097
Compound-V2, USDC, 1614917694, 0.07158839, 2033823407, 0.82898017
Aave-V2, USDT, 1614917694, 0.03617669, 125943668, 0.81252791
Aave-V2, USDC, 1614917694, 0.03757427, 268936642, 0.84449203
Compound-V2, USDT, 1614917694, 0.07068787, 320860246, 0.82815401
CreamFi-V1, USDT, 1614917694, 0.305401, 6935721, 0.81708026
Aave-V2, BUSD, 1614917694, 0.09813108, 12056666, 0.80821394
Aave-V2, TUSD, 1614917694, 0.12024341, 16714391, 0.82015208
CreamFi-V1, BUSD, 1614917694, 0.18556256, 2562109, 0.66225044
Aave-V2, SUSD, 1614917694, 0.9464313, 6325363, 0.98084074
Aave-V2, GUSD, 1614917694, 0.03959449, 6601892, 0.79016056
Aave-V2, DAI, 1614917768, 0.03908309, 105578142, 0.78000175
DyDx-V1, DAI, 1614917768, 0.16127081, 78103538, 0.80537051
Compound-V2, DAI, 1614917768, 0.09865217, 2521668857, 0.85380933
Compound-V2, USDC, 1614917768, 0.07158839, 2033823407, 0.82898017
Aave-V2, USDC, 1614917768, 0.03757427, 268936642, 0.84449203
CreamFi-V1, DAI, 1614917768, 0.19763956, 8523719, 0.71055822
Aave-V2, SUSD, 1614917768, 0.9464313, 6325363, 0.98084074
Aave-V2, USDT, 1614917768, 0.03623517, 125739008, 0.81385043
Compound-V2, USDT, 1614917768, 0.07068787, 320860246, 0.82815401
CreamFi-V1, USDT, 1614917768, 0.305401, 6935721, 0.81708026
Aave-V2, TUSD, 1614917768, 0.12024341, 16714391, 0.82015208
Aave-V2, BUSD, 1614917768, 0.09813108, 12056666, 0.80821394
CreamFi-V1, BUSD, 1614917768, 0.18556256, 2562109, 0.66225044
Aave-V2, GUSD, 1614917768, 0.03959449, 6601892, 0.79016056
DyDx-V1, USDC, 1614917768, 0.13895994, 57398372, 0.69479182
CreamFi-V1, USDC, 1614917768, 0.21735774, 19767719, 0.78943097
CreamFi-V1, DAI, 1614917773, 0.19763956, 8523719, 0.71055822
Aave-V2, DAI, 1614917773, 0.03908309, 105578142, 0.78000175
Compound-V2, DAI, 1614917773, 0.09865217, 2521668857, 0.85380933
Aave-V2, USDC, 1614917773, 0.03757427, 268936642, 0.84449203
DyDx-V1, DAI, 1614917773, 0.16127081, 78103554, 0.80537056
CreamFi-V1, USDC, 1614917773, 0.21735774, 19767719, 0.78943097
Aave-V2, SUSD, 1614917773, 0.9464313, 6325363, 0.98084074
DyDx-V1, USDC, 1614917773, 0.13895994, 57398381, 0.69479187
Compound-V2, USDC, 1614917773, 0.07158839, 2033823407, 0.82898017
Compound-V2, USDT, 1614917773, 0.07068787, 320860246, 0.82815401
Aave-V2, TUSD, 1614917773, 0.12024341, 16714391, 0.82015208
CreamFi-V1, USDT, 1614917773, 0.305401, 6935721, 0.81708026
Aave-V2, USDT, 1614917773, 0.03623517, 125739008, 0.81385043
Aave-V2, BUSD, 1614917773, 0.09813108, 12056666, 0.80821394
CreamFi-V1, BUSD, 1614917773, 0.18556256, 2562109, 0.66225044
Aave-V2, GUSD, 1614917773, 0.03959449, 6601892, 0.79016056
Aave-V2, DAI, 1614917795, 0.03908309, 105578142, 0.78000175
DyDx-V1, DAI, 1614917795, 0.16127081, 78103566, 0.80537059
Aave-V2, USDC, 1614917795, 0.03757427, 268936642, 0.84449203
CreamFi-V1, DAI, 1614917795, 0.19763956, 8523719, 0.71055822
Compound-V2, USDC, 1614917795, 0.07158839, 2033823407, 0.82898017
CreamFi-V1, USDC, 1614917795, 0.21735774, 19767719, 0.78943097
Compound-V2, DAI, 1614917795, 0.09865217, 2521668857, 0.85380933
CreamFi-V1, USDT, 1614917795, 0.305401, 6935721, 0.81708026
Compound-V2, USDT, 1614917795, 0.07068787, 320860246, 0.82815401
Aave-V2, TUSD, 1614917795, 0.12024341, 16714391, 0.82015208
CreamFi-V1, BUSD, 1614917795, 0.18556256, 2562109, 0.66225044
Aave-V2, BUSD, 1614917795, 0.09813108, 12056666, 0.80821394
Aave-V2, GUSD, 1614917795, 0.03959449, 6601892, 0.79016056
Aave-V2, SUSD, 1614917795, 0.9464313, 6325363, 0.98084074
DyDx-V1, USDC, 1614917795, 0.13895994, 57398387, 0.69479191
Aave-V2, USDT, 1614917795, 0.03623517, 125739008, 0.81385043
Compound-V2, DAI, 1614917891, 0.09865217, 2521668857, 0.85380933
Aave-V2, DAI, 1614917891, 0.03908309, 105578142, 0.78000175
Aave-V2, USDC, 1614917891, 0.03757427, 268936642, 0.84449203
DyDx-V1, DAI, 1614917891, 0.161271, 78103591, 0.80537068
Compound-V2, USDC, 1614917891, 0.07158839, 2033823407, 0.82898017
DyDx-V1, USDC, 1614917891, 0.13895994, 57398401, 0.694792
CreamFi-V1, DAI, 1614917891, 0.19763956, 8523719, 0.71055822
CreamFi-V1, USDC, 1614917891, 0.21758169, 19745827, 0.7903268
Aave-V2, USDT, 1614917891, 0.03623517, 125739008, 0.81385043
Compound-V2, USDT, 1614917891, 0.07068787, 320860246, 0.82815401
Aave-V2, TUSD, 1614917891, 0.12024341, 16714391, 0.82015208
Aave-V2, BUSD, 1614917891, 0.09813108, 12056666, 0.80821394
CreamFi-V1, BUSD, 1614917891, 0.18556256, 2562109, 0.66225044
CreamFi-V1, USDT, 1614917891, 0.305401, 6935721, 0.81708026
Aave-V2, SUSD, 1614917891, 0.9464313, 6325363, 0.98084074
Aave-V2, GUSD, 1614917891, 0.03959449, 6601892, 0.79016056
